Latitude,Longitude,StationName,State,County,StationID,Date,Time,RainAccumulation(Inches),WindSpeed(MPH),WindDirection(Degrees),AirTempreture(Fahrenheit),RelativeHumidity(%),SolarRadiation(W/M^2)
40.50147,-119.12161,BLUEWING MOUNTAIN,NV,Humboldt,16849720,2022/03/15,12:38:00+00,0.32,3.0,66.0,44.0,49.0,0.0
37.23307,-119.50585,NORTH FORK,CA,Madera,17115985,2022/04/27,17:55:00+00,21.87,4.0,174.0,68.0,44.0,744.0
45.05486,-105.94842,BRADSHAW CREEK,MT,Powder River,16831793,2022/06/20,23:25:00+00,6.35,14.0,335.0,56.0,75.0,368.0
41.37928,-71.58219,NINIGRET,RI,Washington,17178674,2022/07/07,14:32:00+00,19.99,6.0,108.0,76.0,58.0,746.0
44.14939,-111.04479,BECHLER,WY,Teton,17163827,2022/06/29,06:49:59+00,14.48,1.0,329.0,50.0,82.0,0.0
45.61667,-121.33528,WASCO BUTTE,OR,Wasco,17176351,2022/06/01,04:14:00+00,12.53,3.0,94.0,58.0,57.0,5.0
31.69169,-111.44811,SASABE,AZ,Pima,16899096,2022/08/31,13:05:59+00,8.4,1.0,84.0,61.0,92.0,1.0
48.39028,-117.58528,PAL MOORE ORCHARD,WA,Stevens,16969261,2022/07/20,11:55:00+00,17.27,0.0,355.0,51.0,87.0,0.0
46.0,-88.06,RANDVILLE,MI,Dickinson,17279772,2022/04/08,21:13:00+00,0.13,6.0,295.0,29.0,74.0,184.0
31.28028,-93.83861,SABINE SOUTH,TX,Sabine,17051426,2022/08/31,13:08:00+00,26.74,0.0,54.0,76.0,96.0,104.0
36.0734,-118.54136,PEPPERMINT,CA,Tulare,17478940,2022/04/03,15:59:00+00,12.14,1.0,29.0,46.0,79.0,136.0
39.66522,-99.19536,KIRWIN,KS,Phillips,17536549,2022/08/31,12:56:00+00,13.73,3.0,101.0,62.0,84.0,38.0
38.39733,-119.52514,MEAN PEAK,CA,Mono,19881738,2022/06/23,18:25:00+00,0.2,7.0,325.0,80.0,34.0,368.0
32.60917,-96.99306,CEDAR HILL SP,TX,Dallas,17423128,2022/08/31,13:08:00+00,18.9,1.0,208.0,75.0,95.0,41.0
43.22572,-113.57483,POTTER BUTTE,ID,Blaine,16825140,2022/03/15,12:54:00+00,0.57,10.0,29.0,28.0,84.0,0.0
42.09592,-113.89908,GOOSE CREEK,ID,Cassia,16818741,2022/03/15,12:45:00+00,0.91,9.0,195.0,34.0,58.0,0.0
37.25006,-114.70672,KANE SPRINGS,NV,Lincoln,16847921,2022/03/15,12:42:00+00,0.05,4.0,332.0,53.0,21.0,0.0
37.67917,-89.00278,CRAB ORCHARD,IL,Williamson,17373212,2022/08/31,12:55:00+00,41.43,0.0,164.0,64.0,100.0,124.0
34.77614,-113.3375,GOODWIN MESA,AZ,Yavapai,16791607,2022/08/31,13:21:00+00,7.92,5.0,300.0,72.0,48.0,3.0
61.22472,-149.69139,GRAZELKA RANGE,AK,Anchorage,17482537,2022/05/19,15:29:00+00,0.25,0.0,194.0,44.0,62.0,43.0
40.33745,-123.06562,YOLLA BOLLA,CA,Trinity,16964146,2022/07/07,13:36:00+00,30.51,0.0,329.0,50.0,100.0,6.0
36.97569,-90.99808,BIG SPRING,MO,Carter,17171741,2022/08/31,13:23:00+00,33.79,1.0,313.0,61.0,98.0,62.0
47.11092,-116.22517,LINES CREEK,ID,Shoshone,17088050,2022/03/15,13:09:00+00,0.0,4.0,281.0,29.0,99.0,0.0
32.82467,-105.18258,DUNKEN,NM,Chaves,16836919,2022/08/31,12:36:00+00,6.46,10.0,13.0,60.0,94.0,0.0
34.54338,-119.18493,ROSE VALLEY,CA,Ventura,16958786,2022/03/16,23:25:00+00,17.31,15.0,23.0,67.0,9.0,641.0
33.08203,-109.95119,BLACK HILLS,AZ,Graham,16795698,2022/08/31,12:54:00+00,8.93,6.0,132.0,71.0,56.0,0.0
33.44111,-86.08111,TALLADEGA,AL,Talladega,17042978,2022/08/31,13:27:00+00,46.22,2.0,11.0,74.0,100.0,101.0
46.46694,-97.31728,SHEYENNE,ND,Ransom,17114930,2022/05/05,00:49:00+00,4.79,6.0,151.0,56.0,58.0,83.0
37.35222,-107.91472,LOG CHUTE,CO,La Plata,17523228,2022/08/31,12:58:00+00,14.77,1.0,184.0,62.0,64.0,104.0
43.87639,-85.85139,BALDWIN,MI,Lake,17058080,2022/04/22,12:39:00+00,33.12,8.0,137.0,43.0,66.0,1.0
47.30711,-115.10761,ST. REGIS,MT,Mineral,17035319,2022/07/02,10:02:00+00,18.99,0.0,78.0,47.0,84.0,1.0
31.10972,-83.42694,ADEL,GA,Cook,17327907,2022/03/15,13:04:00+00,5.56,0.0,35.0,55.0,94.0,23.0
37.03083,-122.18781,COAST DAIRIES,CA,Santa Cruz,19753481,2022/08/08,20:09:00+00,26.02,10.0,276.0,71.0,58.0,900.0
44.03972,-118.41639,ANTELOPE,OR,Harney,16850477,2022/05/02,23:29:00+00,1.44,24.0,286.0,33.0,76.0,620.0
21.495,-158.08194,SCHOFIELD BARRACKS,HI,Honolulu,17197856,2022/04/28,18:58:00+00,3.53,7.0,120.0,76.0,64.0,434.0
42.55678,-120.60219,COFFEE POT FLAT 2,OR,Lake,16855861,2022/08/31,12:45:00+00,3.9,4.0,119.0,52.0,48.0,0.0
60.5985,-150.3081,KENAI NWR,AK,Kenai Peninsula,16894248,2022/05/26,21:57:00+00,0.32,4.0,342.0,70.0,30.0,773.0
33.81472,-80.78111,CONGAREE,SC,Richland,17122331,2022/03/15,12:46:59+00,7.55,0.0,58.0,39.0,94.0,20.0
39.68745,-78.42206,GREEN RIDGE,MD,Allegany,17455648,2022/03/15,13:20:00+00,5.45,1.0,157.0,49.0,49.0,156.0
46.51178,-114.68583,POWELL,ID,Idaho,16916031,2022/08/31,13:17:00+00,10.54,0.0,117.0,46.0,76.0,2.0
36.72778,-111.82197,PARIA POINT,AZ,Coconino,16814386,2022/03/15,13:01:00+00,0.32,4.0,136.0,35.0,34.0,0.0
36.34811,-120.60011,SANTA RITA,CA,San Benito,16798007,2022/08/31,12:58:00+00,12.61,11.0,171.0,73.0,32.0,0.0
34.20842,-116.62161,BURNS CANYON,CA,San Bernardino,16800300,2022/05/05,00:51:00+00,0.21,8.0,339.0,68.0,12.0,487.0
44.97111,-118.92972,CASE,OR,Grant,16993845,2022/08/31,13:12:59+00,11.62,0.0,79.0,60.0,44.0,0.0
38.84558,-107.73853,JAY,CO,Delta,16809261,2022/08/31,12:53:00+00,4.72,1.0,45.0,64.0,34.0,1.0
48.96806,-104.00222,CROSBY,ND,Divide,17273120,2022/03/15,13:57:00+00,11.65,9.0,182.0,33.0,88.0,9.0
46.85306,-113.37744,STINKWATER CREEK,MT,Missoula,16827440,2022/08/31,12:57:00+00,5.55,0.0,325.0,62.0,30.0,1.0
33.33306,-81.59167,SAVRIV,SC,Aiken,17051703,2022/08/31,13:07:00+00,32.31,1.0,342.0,79.0,82.0,255.0
32.93656,-110.49347,HORSE CAMP CANYON,AZ,Graham,16794923,2022/03/15,13:02:59+00,1.16,12.0,76.0,49.0,23.0,0.0
34.52056,-106.26167,MOUNTAINAIR,NM,Torrance,17040945,2022/03/15,13:05:59+00,0.69,5.0,253.0,30.0,36.0,0.0
40.11244,-113.87636,CLIFTON FLAT,UT,Tooele,17426470,2022/05/05,00:43:59+00,3.15,8.0,141.0,54.0,49.0,467.0
38.03447,-110.82508,HENRY MTN,UT,Garfield,17546277,2022/08/31,12:57:00+00,7.22,8.0,25.0,67.0,22.0,0.0
41.28972,-123.8575,NOTCHKO,CA,Humboldt,17358374,2022/08/24,14:45:00+00,53.49,0.0,265.0,60.0,93.0,12.0
35.97444,-92.19417,BLANCHARD SPRINGS,AR,Stone,17531670,2022/08/31,13:17:00+00,39.07,2.0,305.0,70.0,85.0,185.0
36.35969,-120.773,MARQUEZ 2011,CA,San Benito,17172280,2022/05/05,00:51:00+00,12.35,5.0,280.0,83.0,18.0,495.0
46.58513,-91.25558,WASHBURN,WI,Bayfield,17061412,2022/03/30,12:01:59+00,0.08,4.0,74.0,29.0,100.0,0.0
41.05408,-120.33753,BLUE DOOR,CA,Lassen,16803124,2022/08/31,12:59:59+00,0.17,4.0,144.0,59.0,37.0,0.0
37.19156,-112.02697,TELEGRAPH FLAT,UT,Kane,16864569,2022/03/23,04:57:00+00,3.63,17.0,2.0,45.0,38.0,0.0
45.94361,-121.9875,DRY CRK,WA,Skamania,17205804,2022/08/31,13:26:00+00,0.41,1.0,61.0,71.0,46.0,0.0
37.44306,-121.77056,POVERTY,CA,Santa Clara,17163030,2022/08/31,13:18:59+00,0.02,1.0,116.0,74.0,19.0,0.0
32.98611,-82.38222,LOUISVILLE,GA,Jefferson,17326114,2022/08/31,13:02:59+00,34.94,2.0,319.0,79.0,94.0,216.0
47.50415,-115.93686,NUCKOLS,ID,Shoshone,16921656,2022/03/15,13:08:00+00,7.54,2.0,95.0,36.0,96.0,0.0
37.98388,-112.63931,COTTONWOOD MTN,UT,Iron,17390117,2022/05/22,17:41:00+00,6.77,9.0,253.0,62.0,15.0,849.0
34.80758,-114.53456,HAVASU,AZ,Mohave,16795956,2022/04/05,17:53:00+00,0.06,5.0,162.0,88.0,15.0,757.0
47.61992,-119.89939,DOUGLAS,WA,Douglas,16872503,2022/06/09,10:49:00+00,3.17,7.0,289.0,51.0,65.0,0.0
62.82278,-156.61389,FLAT,AK,Yukon-Koyukuk,17073440,2022/06/21,23:51:59+00,1.38,4.0,300.0,70.0,43.0,710.0
38.73582,-120.24158,OWENS CAMP,CA,El Dorado,16952370,2022/08/31,13:02:00+00,31.96,2.0,140.0,59.0,39.0,0.0
38.91189,-122.70631,KONOCTI,CA,Lake,17095724,2022/08/31,12:57:00+00,18.04,2.0,277.0,65.0,29.0,0.0
33.70833,-116.71694,KEENWILD,CA,Riverside,16963624,2022/08/31,13:17:00+00,13.6,3.0,112.0,73.0,28.0,0.0
38.29878,-86.67292,IIC SOUTH PORTABLE,IN,Crawford,17424163,2022/04/25,16:12:00+00,17.34,2.0,257.0,60.0,100.0,148.0
35.54583,-105.49417,PECOS,NM,San Miguel,17007921,2022/03/15,13:14:00+00,1.3,4.0,31.0,34.0,25.0,1.0
48.73986,-113.43227,ST. MARY,MT,Glacier,16778285,2022/01/07,11:11:00+00,0.0,21.0,9.0,34.0,85.0,0.0
38.54253,-107.68597,BLACK CANYON,CO,Montrose,16810033,2022/08/31,12:58:00+00,8.46,5.0,141.0,56.0,50.0,2.0
39.50333,-109.55778,WINTER RIDGE,UT,Uintah,16870195,2022/08/31,13:28:00+00,8.91,7.0,227.0,58.0,42.0,18.0
39.93894,-122.16973,CORNING,CA,Tehama,17097007,2022/08/31,12:55:00+00,11.36,0.0,24.0,63.0,72.0,0.0
34.72,-107.8484,BRUSHY MOUNTAIN,NM,Valencia,16780602,2022/08/31,12:49:59+00,13.11,9.0,108.0,52.0,98.0,1.0
32.32225,-106.58656,DRIPPING SPRINGS,NM,Dona Ana,16835885,2022/03/15,13:26:00+00,0.51,6.0,129.0,45.0,24.0,1.0
33.97869,-120.07878,SANTA ROSA ISLAND,CA,Santa Barbara,16906532,2022/08/31,13:12:59+00,6.76,19.0,269.0,56.0,94.0,0.0
46.48369,-104.06689,CANNONBALL CREEK,MT,Fallon,16833334,2022/05/02,22:40:00+00,0.73,13.0,128.0,60.0,31.0,496.0
44.11861,-84.91833,LEOTA,MI,Clare,17282334,2022/05/31,02:13:00+00,9.54,1.0,263.0,66.0,77.0,1.0
39.92694,-122.64194,EAGLE PEAK,CA,Tehama,17156138,2022/05/25,21:04:00+00,10.82,3.0,103.0,89.0,10.0,1048.0
42.63139,-121.55972,CALIMUS,OR,Klamath,17001540,2022/08/31,12:59:59+00,3.84,17.0,165.0,61.0,36.0,0.0
46.85306,-113.37744,STINKWATER CREEK,MT,Missoula,16827439,2022/05/02,22:57:00+00,15.4,1.0,38.0,58.0,31.0,232.0
19.7951,-155.84544,PUU WAAWAA,HI,Hawaii,17370404,2022/03/21,02:38:00+00,3.33,7.0,344.0,70.0,79.0,409.0
36.445,-118.70333,WOLVERTON,CA,Tulare,16901179,2022/08/31,13:25:00+00,15.8,6.0,2.0,76.0,22.0,0.0
43.66917,-123.94361,CHARLOTTE RIDGE,OR,Douglas,17420576,2022/03/15,13:08:00+00,19.25,3.0,191.0,46.0,100.0,0.0
41.53861,-116.21833,LONG HOLLOW,NV,Elko,16843057,2022/04/19,09:42:00+00,1.24,1.0,37.0,44.0,30.0,0.0
28.86361,-96.91639,VICTORIA,TX,Victoria,17323296,2022/03/24,06:04:59+00,3.9,8.0,235.0,51.0,52.0,0.0
47.26833,-114.91694,PARDEE,MT,Mineral,16919859,2022/07/02,09:59:59+00,1.69,0.0,160.0,59.0,36.0,0.0
32.70111,-94.94472,GILMER,TX,Upshur,17320230,2022/08/31,13:07:00+00,27.43,0.0,42.0,75.0,99.0,50.0
37.22694,-107.30528,DEVIL MTN.,CO,Archuleta,16929331,2022/06/20,22:59:00+00,8.84,6.0,283.0,75.0,11.0,752.0
21.49944,-157.99333,SCHOFIELD EAST,HI,Honolulu,17229592,2022/08/06,18:59:00+00,176.17,6.0,106.0,80.0,68.0,423.0
34.14944,-105.00597,ROSWELL #2 PORTABLE,NM,Lincoln,17405518,2022/08/31,13:21:00+00,7.77,4.0,306.0,62.0,90.0,6.0
47.82306,-122.88306,QUILCENE,WA,Jefferson,16984376,2022/08/31,12:36:59+00,21.08,0.0,331.0,57.0,97.0,0.0
40.40722,-74.49417,NEW MIDDLESEX COUNTY,NJ,Middlesex,17392678,2022/03/15,13:11:00+00,8.58,4.0,256.0,45.0,62.0,139.0
34.05853,-109.44097,GREER,AZ,Apache,16931629,2022/07/31,18:36:00+00,9.84,5.0,64.0,68.0,62.0,325.0
20.0899,-155.82629,KOHALA RANCH,HI,Hawaii,17561111,2022/03/15,12:36:00+00,0.25,6.0,60.0,65.0,69.0,0.0
38.73509,-122.83706,HAWKEYE,CA,Sonoma,17094443,2022/06/24,01:57:00+00,24.78,7.0,160.0,80.0,28.0,408.0
61.52122,-144.1978,CHITINA,AK,Valdez-Cordova,17162277,2022/05/26,21:52:00+00,0.0,7.0,299.0,69.0,32.0,754.0
44.9429,-116.1882,SKI HILL,ID,Valley,16945973,2022/06/12,13:59:00+00,8.58,3.0,7.0,48.0,100.0,39.0
29.60917,-100.47306,KICKAPOO CAVERNS SP,TX,Kinney,17510679,2022/03/30,12:00:00+00,0.23,8.0,292.0,65.0,28.0,0.0
36.60611,-105.12028,CIMARRON,NM,Colfax,17380380,2022/03/15,13:10:00+00,2.47,5.0,232.0,28.0,41.0,1.0
33.99298,-119.71626,SANTA CRUZ ISLAND,CA,Santa Barbara,16906789,2022/08/31,13:14:00+00,11.14,0.0,81.0,59.0,50.0,0.0
43.53992,-111.20186,PINE CREEK PASS,ID,Teton,17304617,2022/06/15,16:18:59+00,8.93,7.0,244.0,44.0,49.0,652.0
36.99086,-121.80488,CORRALITOS,CA,Santa Cruz,17092140,2022/08/31,13:27:00+00,24.66,1.0,63.0,48.0,100.0,0.0
39.50306,-117.08139,AUSTIN,NV,Lander,17303083,2022/06/18,01:50:00+00,2.52,28.0,180.0,65.0,18.0,62.0
34.19417,-116.91306,CONVERSE,CA,San Bernardino,17018931,2022/06/27,05:09:00+00,9.81,2.0,74.0,63.0,39.0,0.0
43.6005,-114.31686,OHIO GULCH,ID,Blaine,16824883,2022/05/18,13:44:59+00,3.24,9.0,11.0,41.0,38.0,74.0
41.4175,-109.03611,SNOW SPRINGS CREEK,WY,Sweetwater,16876079,2022/08/15,18:43:59+00,3.0,7.0,18.0,70.0,46.0,921.0
44.76722,-71.70139,NULHEGAN,VT,Essex,17371684,2022/08/31,13:26:00+00,5.15,2.0,133.0,65.0,91.0,112.0
40.28477,-109.86183,FORT DUCHESNE,UT,Uintah,17341474,2022/03/15,13:31:59+00,0.72,2.0,348.0,23.0,84.0,0.0
42.12061,-122.56394,BUCKHORN SPRINGS,OR,Jackson,17147948,2022/03/15,12:52:00+00,3.13,8.0,198.0,46.0,84.0,0.0
34.95639,-76.27833,CEDAR ISLAND,NC,Carteret,17497620,2022/03/15,13:26:00+00,9.79,3.0,66.0,56.0,82.0,122.0
39.30197,-117.584,DESATOYA MOUNTAIN,NV,Lander,16838710,2022/05/02,22:39:00+00,0.51,23.0,269.0,66.0,16.0,788.0
36.72778,-111.82197,PARIA POINT,AZ,Coconino,16814388,2022/08/31,13:01:00+00,4.68,1.0,227.0,66.0,28.0,1.0
40.48147,-120.11508,BULL FLAT,CA,Lassen,16802867,2022/03/15,12:40:00+00,7.94,9.0,300.0,50.0,33.0,320.0
42.39556,-124.37861,FLYNN PRAIRIE,OR,Curry,17335074,2022/05/01,22:14:00+00,29.58,5.0,302.0,55.0,74.0,869.0
36.22717,-81.29666,RENDEZVOUS MTN.,NC,Wilkes,17354271,2022/03/28,09:33:00+00,12.49,3.0,159.0,33.0,34.0,0.0
36.47075,-121.14728,PINNACLES,CA,San Benito,17013811,2022/05/06,01:38:00+00,7.71,8.0,336.0,72.0,31.0,283.0
44.50133,-117.29828,MORGAN MOUNTAIN,OR,Baker,16861745,2022/05/05,00:53:00+00,20.41,7.0,97.0,63.0,47.0,413.0
34.75865,-120.48587,VANDENBERG,CA,Santa Barbara,17304106,2022/08/31,13:21:59+00,2.28,0.0,304.0,55.0,93.0,0.0
46.45111,-113.89028,SAWMILL CREEK,MT,Ravalli,16920630,2022/07/19,10:59:00+00,2.93,0.0,345.0,51.0,50.0,0.0
39.63614,-120.86399,SADDLEBACK,CA,Sierra,17244712,2022/07/17,19:18:00+00,2.68,11.0,195.0,77.0,33.0,942.0
37.99056,-122.64472,WOODACRE,CA,Marin,17384736,2022/08/31,12:51:00+00,0.67,8.0,255.0,51.0,99.0,0.0
19.29278,-155.1075,KEALAKOMO #2,HI,Hawaii,17540389,2022/08/31,12:45:00+00,0.2,11.0,352.0,75.0,74.0,0.0
33.55183,-117.57294,BELL CANYON,CA,Orange,17109816,2022/04/21,11:51:59+00,7.32,4.0,54.0,49.0,84.0,0.0
41.42711,-121.46251,ROUND MOUNTAIN,CA,Siskiyou,17102390,2022/08/31,13:15:00+00,7.13,4.0,248.0,61.0,53.0,0.0
61.51825,-149.90845,BIG LAKE,AK,Matanuska-Susitna,17228062,2022/05/03,23:51:00+00,0.0,1.0,301.0,55.0,34.0,293.0
37.47278,-108.88444,MOCKINGBIRD,CO,Montezuma,17561373,2022/03/15,21:45:00+00,5.06,6.0,219.0,57.0,16.0,767.0
38.88103,-121.26669,LINCOLN,CA,Placer,17098805,2022/03/21,03:13:00+00,15.82,1.0,45.0,54.0,41.0,1.0
40.98525,-123.59061,SRF53 PORTABLE,CA,Humboldt,16968050,2022/03/15,07:46:00+00,0.8,0.0,352.0,52.0,97.0,0.0
31.1772,-94.38386,ZAVALLA,TX,Angelina,17362965,2022/03/15,13:02:00+00,7.12,1.0,278.0,51.0,97.0,7.0
36.25722,-83.27722,HAMBLEN CO. HQ,TN,Hamblen,17393950,2022/03/04,04:05:00+00,12.88,1.0,194.0,52.0,63.0,0.0
35.68489,-117.88967,INDIAN WELLS CANYON,CA,Kern,17147183,2022/05/05,01:27:00+00,3.44,13.0,178.0,77.0,12.0,310.0
39.60738,-76.15983,SUSQUEHANNA,MD,Harford,17455905,2022/03/15,13:26:00+00,5.96,1.0,213.0,49.0,60.0,194.0
29.14631,-95.30308,BRAZORIA NWR,TX,Brazoria,17007677,2022/04/04,17:29:00+00,2.73,10.0,133.0,73.0,88.0,176.0
35.53586,-118.14033,BIRD SPRINGS PASS,CA,San Bernardino,16801103,2022/05/05,01:27:00+00,0.89,10.0,323.0,66.0,19.0,342.0
35.84551,-113.05501,FRAZIER WELLS,AZ,Coconino,17220398,2022/08/31,13:28:00+00,10.3,5.0,105.0,69.0,29.0,4.0
42.07956,-114.486,BULL SPRING,ID,Twin Falls,16819515,2022/03/15,12:55:00+00,0.0,2.0,124.0,32.0,69.0,0.0
36.91806,-112.19972,BUCKSKIN MTN,AZ,Coconino,16790829,2022/05/02,22:34:00+00,1.8,13.0,246.0,70.0,10.0,856.0
34.40583,-111.28306,SHADOW RIM,AZ,Gila,17553941,2022/03/15,13:09:00+00,2.72,3.0,332.0,34.0,62.0,0.0
32.70389,-109.91389,COLUMBINE,AZ,Graham,16934965,2022/08/25,19:02:00+00,24.96,4.0,233.0,61.0,82.0,510.0
42.54069,-111.85533,GRACE,ID,Caribou,16822324,2022/05/02,22:34:00+00,3.13,10.0,160.0,59.0,35.0,761.0
38.30056,-82.41722,BEECH FORK,WV,Wayne,17520152,2021/12/11,22:14:00+00,40.36,11.0,293.0,46.0,63.0,20.0
46.15321,-85.27071,REXTON,MI,Mackinac,17280809,2022/08/31,13:31:00+00,14.82,4.0,176.0,68.0,69.0,301.0
34.20842,-116.62161,BURNS CANYON,CA,San Bernardino,16800299,2022/03/15,12:51:00+00,0.07,0.0,271.0,52.0,11.0,0.0
33.04994,-113.13867,OATMAN,AZ,Maricopa,17543198,2022/08/31,12:53:00+00,3.56,12.0,85.0,89.0,29.0,0.0
48.96806,-104.00222,CROSBY,ND,Divide,17273121,2022/08/31,12:57:00+00,10.06,2.0,272.0,54.0,91.0,22.0
39.89083,-110.26583,FIVE MILE,UT,Duchesne,16871225,2022/08/31,13:28:00+00,5.63,5.0,314.0,70.0,21.0,21.0
45.81044,-104.46308,EKALAKA,MT,Carter,17314619,2022/05/02,22:55:00+00,1.59,15.0,155.0,53.0,42.0,444.0
35.76105,-109.16718,PINEY HILL,AZ,Apache,17408548,2022/08/31,12:41:00+00,16.45,3.0,151.0,57.0,69.0,0.0
36.3885,-121.55159,HASTINGS,CA,Monterey,17091116,2022/03/15,13:12:00+00,8.91,1.0,74.0,48.0,96.0,0.0
36.35306,-113.19917,MOUNT LOGAN,AZ,Mohave,16788785,2022/03/15,12:33:00+00,0.45,4.0,188.0,40.0,29.0,0.0
36.74689,-119.024,SNF03 PORTABLE,CA,Mono,17031256,2022/03/15,12:46:59+00,14.49,4.0,3.0,39.0,58.0,0.0
30.25278,-87.8125,BONSECOUR,AL,Baldwin,17463581,2022/03/15,13:17:00+00,1.61,5.0,119.0,65.0,91.0,14.0
38.34569,-105.45192,COPPER GULCH,CO,Fremont,16805676,2022/05/02,22:49:00+00,2.91,6.0,35.0,61.0,30.0,687.0
31.21139,-89.9225,MARION,MS,Marion,17364257,2022/03/15,13:09:00+00,10.03,2.0,110.0,58.0,100.0,6.0
43.48306,-122.23028,EMIGRANT,OR,Lane,16998701,2022/07/07,13:54:00+00,26.84,0.0,196.0,54.0,99.0,12.0
36.89047,-82.45708,FLATWOODS,VA,Wise,17048866,2022/03/15,13:11:00+00,14.87,0.0,64.0,46.0,48.0,76.0
38.11549,-108.70991,DRY CREEK BASIN,CO,San Miguel,19860997,2022/03/29,06:13:00+00,0.15,10.0,202.0,41.0,87.0,0.0
60.7269,-149.28962,GRANITE,AK,Kenai Peninsula,17002792,2022/08/31,12:56:00+00,9.87,1.0,66.0,50.0,89.0,0.0
39.75578,-114.15011,CEDAR PASS,NV,White Pine,16845869,2022/08/31,13:31:00+00,4.82,2.0,124.0,66.0,27.0,7.0
42.54794,-113.25947,RAFT RIVER,ID,Cassia,16819770,2022/05/02,23:19:59+00,2.23,18.0,281.0,51.0,56.0,179.0
21.57194,-158.19861,DILLINGHAM,HI,Honolulu,17429267,2022/04/28,18:49:59+00,6.71,6.0,23.0,83.0,53.0,389.0
40.59208,-121.07795,BOGARD R.S.,CA,Lassen,16957510,2022/04/03,15:59:59+00,12.61,1.0,147.0,31.0,69.0,109.0
40.10061,-112.426,VERNON,UT,Tooele,16868909,2022/05/05,00:42:00+00,1.54,8.0,36.0,57.0,41.0,375.0
39.15333,-106.34972,LODGE POLE FLATS,CO,Lake,17552159,2022/07/07,14:09:00+00,5.76,3.0,10.0,54.0,67.0,273.0
44.81411,-117.72897,FLAGSTAFF HILL,OR,Baker,17181236,2022/07/07,13:56:00+00,4.94,13.0,302.0,59.0,77.0,139.0
43.21,-124.3175,SEVEN MILE CREEK,OR,Coos,17334562,2022/04/19,10:14:00+00,14.41,6.0,135.0,39.0,95.0,0.0
47.72722,-120.53972,DRY CREEK,WA,Chelan,16996666,2022/06/12,13:37:00+00,9.7,4.0,349.0,44.0,81.0,51.0
39.60738,-76.15983,SUSQUEHANNA,MD,Harford,17455906,2022/08/31,13:26:00+00,22.54,1.0,340.0,75.0,79.0,335.0
41.10948,-122.69747,SCORPION,CA,Trinity,16966198,2022/06/22,00:32:00+00,28.07,3.0,244.0,93.0,12.0,705.0
41.4175,-109.03611,SNOW SPRINGS CREEK,WY,Sweetwater,16876078,2022/05/05,00:43:59+00,0.66,7.0,317.0,44.0,72.0,236.0
34.59583,-118.57861,WARM SPRINGS,CA,Los Angeles,16951089,2022/03/15,12:53:00+00,13.65,22.0,284.0,57.0,14.0,0.0
39.69439,-106.97339,GYPSUM,CO,Eagle,16808745,2022/05/02,23:13:00+00,3.03,6.0,246.0,61.0,29.0,640.0
35.36828,-117.57044,RED MOUNTAIN,CA,San Bernardino,16800047,2022/08/31,12:51:00+00,4.33,8.0,285.0,86.0,17.0,0.0
41.07417,-106.13111,SAWMILL PARK,WY,Albany,16925233,2022/03/15,12:52:00+00,0.62,9.0,250.0,22.0,57.0,0.0
40.50147,-119.12161,BLUEWING MOUNTAIN,NV,Humboldt,16849721,2022/05/02,22:38:00+00,0.72,20.0,308.0,55.0,28.0,907.0
39.24444,-119.88083,LITTLE VALLEY (WRCC),NV,Washoe,17371941,2022/08/31,12:39:00+00,3.67,7.0,242.0,71.0,21.0,0.0
33.65058,-104.32133,EIGHT MILE DRAW,NM,Chaves,16837685,2022/08/31,12:36:59+00,7.4,3.0,16.0,66.0,98.0,1.0
36.11772,-94.39497,WEDINGTON,AR,Benton,17125423,2022/03/15,13:10:00+00,4.23,2.0,40.0,50.0,100.0,4.0
38.38917,-106.53083,NEEDLE CREEK,CO,Gunnison,16924216,2022/08/31,13:23:00+00,6.3,2.0,133.0,52.0,65.0,16.0
34.765,-84.07444,TOCCOA,GA,Union,17240359,2022/08/31,13:05:59+00,42.09,1.0,204.0,68.0,96.0,167.0
38.22444,-80.03778,MARLINTON,WV,Pocahontas,17060647,2022/05/10,04:01:00+00,16.94,1.0,35.0,52.0,34.0,0.0
47.70164,-108.47808,MANNING CORRAL DOGTOWN,MT,Phillips,17114165,2022/08/31,12:41:00+00,5.35,4.0,53.0,64.0,42.0,2.0
39.83328,-116.49542,COILS CREEK,NV,Eureka,16838199,2022/03/15,12:39:00+00,0.09,6.0,220.0,34.0,69.0,0.0
40.75365,-122.93214,FIVE CENT,CA,Trinity,16994907,2022/05/18,14:21:00+00,23.81,1.0,106.0,53.0,56.0,105.0
32.72119,-116.46467,CAMERON FIRE STATION,CA,San Diego,17012782,2022/05/06,02:03:59+00,12.56,7.0,261.0,71.0,27.0,121.0
33.70833,-116.71694,KEENWILD,CA,Riverside,16963623,2022/01/13,10:17:00+00,7.46,1.0,65.0,52.0,6.0,0.0
45.32194,-120.92917,PATJENS,OR,Sherman,16858667,2022/04/14,01:49:00+00,7.54,6.0,3.0,36.0,79.0,128.0
31.29556,-96.36556,ROUND PRAIRIE,TX,Robertson,17515031,2022/03/15,13:10:00+00,5.21,4.0,305.0,50.0,63.0,17.0
32.3025,-89.48444,BIENVILLE,MS,Scott,17045800,2022/06/22,00:07:00+00,29.31,2.0,182.0,89.0,55.0,67.0
46.51351,-114.09088,STEVI,MT,Ravalli,17210404,2022/05/12,08:13:59+00,3.65,2.0,321.0,43.0,69.0,0.0
